,id,goal
1813,7bcb236d-b3ef-4c5d-81e8-c8bf39a86aa6,No
1985,2fb26095-0251-430b-9ec8-474ef9a09e5e,No
566,00ed01b3-85cf-4922-a251-36153014322f,No
1093,7ccd6b96-c97e-40fe-950e-9ab90043c7f3,No
1172,2ebe231f-3831-4ed8-b53c-16721de3b64f,No
2562,875864f1-65c5-4523-b108-1a3a4c51a727,No
1128,c2a6135b-e564-4101-9179-92352eb869b5,No
1774,c8975744-51c9-4310-b17d-7588b5236797,No
1666,92b60aea-0f10-4afe-935c-da6193405418,No
1894,43d5ebc7-12d0-4862-8bd6-30828e21ed19,No
487,8e020446-c51c-418e-aa63-4c5557bf6e1e,No
3552,d6d09084-a5fb-4ff5-9bd9-13f4e7e6b755,No
662,c314e76d-6396-4aa2-8ad0-081efaca06bd,No
1197,c879e34e-4940-4dc3-a9c0-95c7ecb05134,No
1825,bdf552fe-b4f2-444c-ae6e-3c327f068aab,No
2069,3eca3ed9-6af9-46ce-bef2-d356ff569a4e,No
189,b76a6e80-a82e-402a-9132-c785a4e09519,No
242,a21af7a4-93eb-468d-827a-8865397f458e,No
941,58f38267-53d4-414d-9c8a-c085a4083360,No
945,57f313e7-2e85-4467-b52a-5911d814569a,No
1184,9386c9d9-f8a4-4af7-9080-31ed1e79118b,No
1342,7dd54319-9c45-489c-a731-135c638fd0ad,No
1607,b4631e71-17a1-4c3e-8c21-f6fe432812b8,No
556,2ef24b40-5caf-4a70-8983-9e520a37d4af,No
654,e952c474-9ba8-45ba-97db-cd64dfad8395,No
1082,84382853-5327-4c01-a4a7-c3ea3180589b,No
1094,2fa6cecb-35dd-4b83-a795-bd4fb384ee89,No
2555,2cbabca7-3da8-4166-9c2f-68b523a5fca9,No
2607,abc355ec-2765-4342-a2f6-632c7ccdc6b9,No
1537,4fa6e7fb-2d39-436f-bd4a-a21a8c32557b,No
1561,bb2d8bfb-3689-459d-bed0-fb78d3069690,No
2220,85ecbc8f-03ee-46d4-81f2-60ec8ad742db,No
60,943f458e-c5f6-4419-b03e-cf751259cb6e,No
469,3abe39dc-4816-4a7c-bf2d-4def70f3406a,No
1426,a0d2e4f8-187b-4e3b-af5e-b08037e208f0,No
1490,e9ffef33-0625-4791-b33c-ac85312ccb50,No
3147,421a6fa0-ac7b-467c-9d28-86677afc644e,No
3495,b0e21597-260d-46ac-a623-6fe0ccffe172,No
3622,0ab52a22-21be-43a5-8f4a-39ca8f9517b6,No
3630,b7c6dbd7-e0b0-4b79-9c92-c43a431ece6c,No
476,969eca8c-cfcd-45f1-a520-a25ab92f2def,No
1156,a66038ae-9e11-40ae-89dc-59c1e34912fc,No
1229,561dbd19-dfcd-4b31-8bd9-9f64d3eca65c,No
1496,bbdd13f7-2317-4aa2-a933-5f8f80412f7e,No
2706,38fee5c0-fc23-4f13-8d2f-9d92757bae05,No
837,378da246-a1a7-4a79-8322-57085f417696,No
849,76234613-189a-425b-a298-e24d5ccd873b,No
2335,35e9112f-3603-44a3-92e2-f1573cfb4b3a,No
2029,535ea9ab-c8fb-41d1-a622-c6565065aabf,Yes
204,ab1a56a2-a8d1-42a8-93f5-6011a5b7d402,No
840,63aa58f2-0d41-4578-8bb6-ad140b17e2e5,No
1676,0079a045-d2e3-46ba-a751-739cc09a4275,No
1681,2f6ecc7c-2a97-405e-8f48-eeda952dc392,No
2026,d34ef37f-7c12-41f4-9557-eabc7bc394e1,No
2400,2e53238c-d6b9-4ceb-bbd6-369d631ae357,No
2529,ecdb4ce0-2c5c-4d45-a57f-dbd04b7ceb63,No
194,1a6abd15-d8fe-463c-b2c8-7b719dc3ed79,No
349,becc61f7-d7fb-4242-8a31-bfecbe302b7e,No
874,49c1c738-d9eb-49a0-98e9-fb23f7ce8111,No
1321,292e04cf-dbaa-4cbe-aae1-be70d98036c5,No
1478,24883620-f0b7-4b19-8b25-5a05acf3f8d6,No
2130,ee224540-7140-4605-a174-f6cc741a859d,No
174,24f7431b-1e78-46b7-b5a7-5bd5ca0ec1ad,No
1801,e11bd120-a25a-4ca4-8d96-010806c8f7c0,No
3247,2d1e5976-b12a-49d8-a3df-889040dc51ad,No
3536,9f9b18ad-c028-4291-baa2-ce7cbe0ff224,No
251,352f2487-d1ad-45d4-ac45-e69888141d51,Yes
1985,a1376f23-d31d-437d-8d79-e8a3c0242584,Yes
220,9847bd25-1297-4c65-afc4-ffbcbf09c673,No
248,f40f5399-9e46-41d7-97eb-04b36151193a,No
1107,b99459bd-c7bd-401f-8319-c247db8f6a1a,No
1157,e6f465e3-8a46-4c23-aecb-3685e37589d1,No
2943,27c016f2-0431-415a-bbfe-6f0eda7d48a1,No
866,90474595-932d-4e10-b6de-e0bcc92772dc,No
1217,3c3065fc-6c93-4564-aa06-791a67b53080,No
1359,5ec1d57c-bf9f-4433-9666-b290929a88db,No
1365,e0ae1ff9-9e21-4d08-95b8-d9e0aeed1a01,No
1835,0d05b5be-ef4a-4af0-b6b7-9607ab88e8ed,No
2278,828d8e5b-fa11-4771-bcd1-b949e742eae8,No
3311,3b3b6494-d48f-4cd3-b936-28edba041982,No
2772,346ebaed-e06b-4ee7-8ff7-0307ed26b7db,No
745,f648427a-7918-4d60-95c3-58cff1effda7,No
751,cbaf6dca-664b-4975-88be-a8481a684d1b,No
1086,4e15e2d0-4276-4f60-ad65-ac6b546a1f17,No
1336,20f7536f-246b-42c4-be40-6f623cf04011,No
3821,81a3b8b1-2f01-4862-a867-8db5c2ec0d2c,No
1475,264065af-901b-43bc-8e36-5e74c0adaf64,Yes
2989,7e123fda-cb65-4847-bfb4-49c5a2257ca1,Yes
679,f64012da-f2d8-4c68-b52b-e6f45eb4e870,No
690,863df152-5c55-46e6-877d-6ec5e5d9b68d,No
698,34b94239-bce6-43af-8ced-0c37e6f5fff4,No
1776,27664958-ccdb-4545-9d0b-6a3790422e00,No
2084,ea766fe6-54a0-4ce0-b032-2b74f4067eb2,No
2441,06f68a68-64c4-4856-8164-cb93a9642ee6,No
2588,8e8a1831-22ba-4f50-9fdd-732485212e14,No
2963,1bfc8ee1-e280-40b3-a9ba-248f7349d045,Yes
1073,852c4404-df63-429d-81c5-d81b3258dc42,No
3049,d5eebfe9-59cc-4ca5-9c13-9f89d2227fa1,No
1946,f9ad2b14-0ec8-4f4b-be3d-01d02a7e323c,No
2673,8694a915-32a6-4351-b62e-d6deb4158b42,No
161,29e85e73-cd64-4c6d-9fb6-f714dbb5bed1,No
164,28b5f45f-6307-4eef-a68e-562519de8c2a,No
2263,a14d2e3d-3c6e-4670-aa23-1bfc82684392,No
2657,ca3a977a-5030-4d46-b4bf-3b93b30a7b6a,No
2661,23994286-a8da-4d2a-8fa7-f025c306ba3c,No
2703,a20c86c5-40dd-4fd5-b21d-b48591627867,No
2931,88ce8714-a5c4-4dc0-94ab-7b1c62af05b5,No
3174,e46fbc49-dc03-4663-88d0-536c746225ea,No
1015,2f4d3061-3eb1-473b-89bd-ce5e053cf198,No
2772,b9fd4181-1909-4e52-852e-f51f94ee5bce,No
3441,47b10454-dbbf-4625-b518-d541f363071a,No
3443,b6092f2d-d971-4ae3-b363-63c9412d0d0b,No
302,d622a739-983e-4e6d-8faf-45655fd8147d,No
311,36f7530c-9a99-435c-896e-cf72adc5d6e3,No
1452,24426dd3-7d2a-417b-8edf-8a9e2ba77341,No
3094,96e84cd9-1564-45b9-9bee-5c371de344f6,No
751,1fea77c9-c59a-43ba-acf1-a3a738e5ecb3,Yes
2478,32afe2b8-73fc-450a-9f02-f8a409ffff62,No
1454,19e72892-6493-481a-b83d-bd37001a8dab,No
2711,585f4446-43c8-4997-a9ce-b1136064c795,No
1378,4c1a04a1-ff39-4f55-9623-7ac4aaf63676,No
429,4d2ea06a-adbd-4e4d-8b39-48e7644e0408,No
2054,cfc57987-b7b5-4780-9582-f6ccd1e20e65,No
714,fd0dc79b-f2e0-47ff-8880-a968b3d54178,Yes
1086,fd0dcdb3-818a-49e4-bef5-b327d2df34b6,No
2889,35a02778-1976-464e-9037-0e5e47deeca4,No
3071,2e6b22df-00bb-4dcb-881c-f2408aa66c3a,No
1697,6ef2d462-107b-46c2-bed7-ddcbd245e578,No
2697,a69c7447-6139-4146-baa7-f5087a0af1fb,No
2706,1894c51a-64b7-4a7e-b08e-906ecddabc6c,No
2832,48bfc731-7ce8-4583-a36e-57dd31d4bf01,No
540,566b1166-4e80-4c40-8ce8-961c873b5271,No
1667,a79f71fb-b88c-44b4-a991-9708d1f4ccd2,No
2014,ca411c29-fe6e-4a82-b0ce-386aab0ac202,No
2440,3c215299-f7a4-433e-919f-2f58a3f556bd,No
2582,1cb215b3-37f6-48b1-a757-a65f46b9b282,No
883,bd9cad78-d37e-4e0f-bf8f-6b2b96211b0f,No
1100,db8586fb-db48-47b7-8a42-210d02c0fd86,No
1570,06e8e306-ee41-431e-a3a9-5b2fd2792c27,No
2852,d2bb1377-065f-4221-8691-6e84c571e2e8,No
3095,437017fb-7a3f-4a52-a2e7-f6a3653cfc43,No
3116,6cdccd32-3f38-4e16-82d7-33885cac214b,No
3551,55c704b1-6453-45f9-8084-bba03ddbf66b,No
2519,c07ff326-3982-4cf0-90c7-b4b2b11e6da0,No
2522,997d65ba-0846-4761-bc8a-d94fa8821cd3,No
2529,1d26b315-448f-4fcb-93b2-60a60158a640,No
2770,ed552e38-4ad7-441f-a2cd-61e1d54daf08,No
2828,fb66b7a1-b961-4737-9d87-9b02239a9bc3,No
2852,cbc22b26-f0f4-4338-ab5e-094ffe852db5,Yes
387,4d27b05c-789e-4170-9a8f-6cf44c291306,No
391,5a12c7a6-4b68-465a-b7f5-7109bf5d8bec,No
692,d62313bf-30c2-4e85-935c-e5e77b67d2e4,No
1004,507ea4f4-a690-4b6f-a98f-81f79ff41477,No
1130,60faa727-78b7-4007-9abb-5dcd14ab99f1,No
1226,e94da145-6a8a-4283-bb7d-3a8377753a82,No
2845,4b7df2dd-b9db-4a2b-af1d-cb4971883b25,No
2848,a45c4b04-b73b-41f1-b06b-a97c0906bec7,No
3109,b7611b33-919f-4226-a37b-87dd6f60925e,No
3123,633aad94-600e-4040-8b82-0722fca524e1,No
3917,003edec8-595a-481d-af8a-f3f87e8c8f46,Yes
2556,0ed2f563-bcbe-4be4-8476-b35b7df89535,No
905,e0c0b46c-05a0-4d77-a256-3756cf1f0012,No
1312,5bde43df-a851-4c54-8e48-67ff94e940cb,No
1822,81c17474-e66d-4984-b818-49f2784d4ac3,No
2297,4d43f0b6-1b41-4f7b-a4fa-6aed6c20f520,No
2641,43710c8a-51b0-4b5d-8a6b-a0bedf60fd9f,No
3436,9a63659a-38f7-48f0-9bff-f8462452a69f,No
1943,dd83857b-7d4b-4430-aa19-8b099f9e0a93,No
2571,2d9c440c-4712-4e7f-92b0-3295b245d752,No
2574,b200cf7d-2b89-4976-af16-66a34f7917b6,No
2578,f0525d1c-46bb-4579-9b40-62a397828cb9,No
2762,d34a5f64-fe1f-4fdd-8421-e239ed713d73,No
2900,d808d5a5-471b-4fd0-b180-f0aee4728d36,No
2998,47dea01c-0f94-4dbd-b936-dada008c3521,No
399,d4b2cfa6-bf83-45c1-ab55-13c986549b4e,No
603,85151fb0-02e4-45bb-ad54-901986aad389,No
611,e8c79f62-7cc4-4836-9400-dd646c6c135a,No
616,aa14b90f-3091-4a5d-97bf-613428ebf8a3,No
1237,29b37b55-3bc7-48cb-ab78-890118986126,No
1240,594cbc01-59da-4b04-b1c3-c1095f490fe0,No
1377,3929206d-78be-4f74-8edf-759ba683da70,No
1582,a5f96a08-7fe3-49d7-a483-4d9641d19cac,No
2185,aaf96037-1ff9-450c-9f27-401d18f5c0f1,No
2734,6de3bc39-3a1a-49bc-8a34-23632e54e507,No
2755,48de3ab1-14a5-4506-8e31-c7e5b7ae4ac0,No
2964,5f5bc998-c092-4543-979f-8e421ec5d582,Yes
158,125efaa6-f7f4-4dd8-b113-5fa5c763520e,No
991,52bd71df-f34d-4488-9a59-2537245e4fd9,No
1183,533438e5-c246-455e-835e-5301aebf0441,No
2483,7d7b95c1-424c-46d4-b6a0-43c03d41b3d5,No
3496,1f08d48a-fbe0-4ad1-93de-7cba021b26fb,No
211,bdd5f435-8fcb-4daf-a3e2-6066cd25d8d4,Yes
731,893a8907-78de-495a-a4ed-f66a96305911,No
735,e9ec64a9-4b50-4980-828b-0d5a9c0f6371,No
824,6b90a037-e400-4c0b-9f62-4ac636899144,No
1324,f21b252f-3190-42ba-9f75-f1f40aa18e46,No
2192,b03e06de-fc6b-4ed6-811a-42760d046018,Yes
1606,d06b5a22-d135-4f56-9bb3-91216b91ce36,No
1703,783bcf0f-c173-4688-b4cf-cd7d6d627243,No
1771,1c029d80-11c8-4cf2-96b9-5f204b1af9ea,No
2332,460e5ed0-c566-4294-8600-2cb80e294c43,No
2422,057e933e-81e6-4f8f-826d-74975b231c57,No
2595,6eb11215-c7d5-4017-a3e2-d5823059af9d,No
2607,09f616d0-cfb0-434c-8620-d2a9d5a67d8e,No
846,1bab6820-421e-4d1b-a780-18317592d105,No
977,368faa83-59c1-4a3f-a0ef-03e9bab14e8c,No
1274,a2856c16-0026-4e6a-80e6-1c18dc2a9433,No
1281,df48fbb9-da3e-406a-9783-06eeff3e206f,No
2623,8bb9a701-f7c0-481f-b1fe-b81dd8f54091,No
2872,c44a529d-57c5-4943-9ae2-00e466d6def2,No
2878,ae3a6db0-9b94-4fc5-8222-34e62cd0ba53,No
2894,9fb6f750-83ec-48b0-89c1-9506568c21ef,No
2560,30265341-16da-411a-a135-e91f88d3011d,Yes
612,0eb2c80b-9cda-48d8-92b9-46da49c9ca7b,No
944,eaf40fc1-db39-4a14-bb9c-3a6d4310cc2a,No
1054,47835fd9-66ab-4390-a101-3315fb2fc831,No
1892,8f88bce9-5302-44f2-8b94-eb3a60b0c751,No
2086,7539698c-6935-4505-af8f-006ab65221cc,No
2137,3f4cfac6-781a-408c-8933-0e0832ace193,No
2266,25b1c2e8-f39d-4b8b-b444-fa73d4130feb,No
2673,1a0ec7aa-8d28-41d1-9173-1b6026c84d0e,No
1412,d46680c2-4720-45d8-97ae-abea65efc1f5,No
931,5f6b8eb1-428a-45bb-94b6-2f09fc683b60,Yes
1127,5a4614a0-f5cf-4ba4-a124-f617e6c85872,Yes
2369,7ee54296-c113-47d5-8f36-e3b570342c55,Yes
3041,e7e7f5ba-334c-487a-86cf-3e995158e04c,No
786,66e2eac0-2057-428d-8017-3086aea51711,No
1220,f86905f1-caa2-43ec-86ca-6c24560dd435,No
1929,d6ec463c-dbbc-4329-9d97-43281d22b895,No
1932,16fac80e-70f2-4e7b-a253-40fcbd04539d,No
2613,ad1a1ceb-a2d2-48c5-989f-c4b83b42de89,No
3144,173cf54b-2595-4ce3-947e-6dce8f95d1cb,No
348,ad8e01af-8914-49f3-94bf-8bc97cc2758a,Yes
1233,0b1f4426-139f-4d56-b47b-ae020124b301,No
2837,24cdd949-139b-4711-84a8-eb68526f46ec,No
3290,413f4eb4-6ff7-4660-b164-a89d330a15a6,No
429,89b04b9a-1d00-4cf2-974e-2cc307c08e86,No
642,54f20f47-ddc0-4777-ab1f-de0500d63cdf,No
106,7181703c-5745-4c1c-9fd7-35f8d7061ee7,No
750,db97aaac-799c-411a-bfb0-8b9cb917a445,No
1338,86df078f-6746-4001-bc58-81322bea0ac5,No
1349,11a37944-2ab6-4990-8d0a-d6e6dba75516,No
3096,fd99dcc9-d985-4f53-9e60-3be95eca7471,No
1991,9e96a6e6-2ee8-435d-bfde-52ad33154626,Yes
2683,52f95225-4315-48bf-9d69-f324ab686dee,Yes
1062,171cf58f-fdc9-4b9f-a993-0859a481429a,No
2555,65c557b1-6ff0-484f-91fb-6f864c4b8b66,No
2680,d7127e80-f3d3-4187-9535-b9e94e657c24,No
1079,c2cd15ad-b248-4ce2-94cd-b96d36c5e908,No
2577,9b736707-78a9-49f0-b02e-dc70d697c0e7,No
2581,7712d1a6-d603-4480-8bda-3fcea01697af,No
860,44cfe62c-927f-4132-a6ac-942c75fb83c6,No
868,3146d73e-ab0e-4dd9-ba34-b6d946f9335b,No
3711,4b362f03-c979-4331-b0ec-77960a4aeaf3,Yes
2102,f3008ac1-a920-4fa6-9c59-e85d5da9ebf0,No
3707,69b711d1-76b3-454e-8d24-d9890e867737,No
4027,4ea5b0ca-b3d6-4729-a89c-a06d2cd76701,No
4030,50359431-c792-434c-be9a-4d55f92c51ad,No
1002,aa02a597-c36a-42db-a837-d210c8a5b41c,No
1889,f923b747-0da5-4118-a404-8804e8c04404,No
1891,c2503ad0-5c6f-42cc-b5ae-8dac1a4697bf,No
3295,eb6bb17e-5132-4cb0-ad0f-98b809fcfefa,No
3464,e7172b08-3cc2-407b-9736-54f4ea80914a,No
607,3a806489-cf1b-416d-a21f-0564f5c18acb,No
1014,00d83f31-e271-4a10-86c7-77ee8c2e20f5,No
862,46377b33-cce3-409f-a322-d02ef7f6ec33,No
2537,fcf746ad-dc82-41c3-a188-66d96f144c3a,No
1878,d12da63b-2dd7-45ab-9c5e-e4e374aa50d9,No
2886,b632d0f6-38b8-4df5-8c39-c659823426f6,No
1824,a8dcfb5a-ea7c-4697-afcc-19ed17d5c332,No
3350,c643dcde-e9c8-4dcd-9fe2-57887e519daf,Yes
1896,aa73d9bb-7acb-410f-92ad-7f691e6f22a5,No
2088,48a26efc-ac87-485d-89fa-bcd5d9b1f72c,No
2827,358b0c0e-923f-492e-9d2a-e34f6b61b8e5,No
3149,63b22e7f-02e3-4d29-89b2-ad460d79181d,No
193,3a33a7c2-b3e3-4640-8ebe-ec9820eda0ff,Yes
3276,787e3476-24fd-4e93-ab2f-d7c70cc72ffb,No
3526,7914f023-e593-4bfe-b707-4f89ce2d41aa,No
241,b1b1e69f-8666-412f-86f8-8c2aae14be09,No
1742,b8dcdd8a-daca-4dae-952a-f7350d3752fe,No
1745,f61f58b6-740c-4f0f-b534-6f38ff4e30ad,No
2012,0244dfcb-882d-416b-a5e8-0bafff30a179,No
3782,2cee0a84-1f5e-4485-a7fe-9dc6706931a3,No
3853,746f6206-11ca-406d-a80c-9cdd9b5814bd,No
2954,1463d66d-5617-4178-9095-200d08f29448,Yes
1916,ae3cb94d-971a-4d80-be45-8c8d6819d50f,No
2219,013af8ce-5fbb-4185-9e3a-b23bb82c936f,No
3008,3b9e71f9-a0a6-4d76-a94e-7a5ad9e25d0f,No
2273,9dd54bf9-d5f8-4711-931e-0dd0f46ba035,No
3099,d9ad396e-bc21-4c81-8825-546a870a19ec,No
3483,83102190-e439-44ed-834b-c2e8de13f9ce,No
3527,32273094-5fc1-4e58-9c40-2c6cc7c32171,Yes
978,fc9e6ad0-70c7-49db-b591-08c1ea59c4f8,No
1566,1dbf9cf3-cd5c-487c-8f1e-eeb4d87f0048,No
2149,77590f08-7abf-440c-929d-c126a0091864,No
2407,49b54a4a-f285-40d1-9bb5-95e308406aec,No
3263,1ec33be9-196a-47ad-bad4-4c1b169e2971,No
3336,fe39d8eb-ec9a-437d-b7bf-fa636f8af344,No
3496,94016eea-0e8b-4d14-9115-e8ac1d46abe8,No
3500,d3e86a0d-800e-4410-89a5-9aea49091544,No
3522,b2a5fefa-a87a-4b90-8c19-3f4fb8efe624,No
509,c06b4c85-ec1a-45ef-b7d7-915315349269,No
1178,9b8d5860-b562-42d5-b73e-f776b1d3a8f6,No
2806,d53cdc8c-00ac-4603-84d6-6cbfd75e4256,No
2809,a8f03852-c820-4aac-982d-da9940811577,No
1857,190ae4d0-5df6-493c-9bc9-e2c39e4c294f,Yes
2159,927c56b5-a385-4905-9816-2c8e1003b30d,Yes
1329,3d38844e-be16-4742-a0f6-6ba9178abd8f,No
3271,3807a9e9-510a-4e31-8866-85732d702dae,No
3167,d70813fd-f0b6-4a6e-aa26-37473bedaf1a,Yes
353,b3f3c412-0d6a-4367-8da3-7b1ce6457b63,No
1409,7e3a673b-9812-4865-9558-b1b55b64e12e,No
2962,f77b8ef7-3fde-4117-b9d2-c8c27f257c4b,No
2288,8b399f14-c649-4abf-87b5-925f00201a83,Yes
293,e749240c-65be-4a11-9f0f-36626ca931ec,No
297,72af9b55-05d7-4a5d-87d8-e84ad80cfe1f,No
699,18445057-046e-4ea6-9ca5-d43202d2cbba,No
704,25ac6162-b063-4106-a162-ce2e32c6c4e0,No
1792,46d9c209-4339-482e-91ac-e883fa5bfff0,No
1822,cf21b406-5030-4305-9b59-ce9dc922cc05,No
2352,1fbc2069-4961-46c5-99f5-9d57e4db6128,No
1855,106a7827-bcde-4e23-b8c0-cb51de2e6e54,No
3313,5d7e5e2b-57ce-4771-8aa2-56ad86c984d9,No
3319,c89f29f9-8769-4a44-b34d-26a192829442,No
3326,9e01fa50-08db-4326-a164-1138126d959b,No
3461,74511f72-1ae7-40dd-aac8-177d74840e31,No
834,f8fe0785-2ca0-41e9-b2b6-000ccd504061,No
1871,836423cc-0eda-4db1-a100-07e1790c1bcb,No
2802,009d8c9c-a9a9-4dfd-85ef-188a7767d6e5,No
3064,f7c51677-82de-4f9f-86ab-2d0233c17e35,No
3073,0e45f741-2836-4301-be79-391b6e7e1f7f,No
3522,bf3d76f6-3556-46cb-9376-9cbc6875f8df,No
101,175716fd-5e84-4e08-aacb-1a85de3ffee6,No
3306,1cf47584-596d-4e9f-967e-53849ade1b5e,No
4225,c2283e99-0560-4fde-a20f-e1f3a79a67a9,No
4238,4383adaa-ca6e-40ee-b88b-1e532eb40dd8,No
2872,08a55906-706a-492a-bc47-3cb72ebcf518,No
2878,0f7a31be-fc2e-4ae7-add1-3437659142cd,No
277,096ad1a7-ceae-49f5-a365-a22044a55cb3,Yes
1268,a939b595-ba46-4389-a830-afe5b319fb78,No
2858,b238ede4-587d-43f6-aee6-7877939f9b25,No
195,dcba8502-0698-47a7-aec9-97ba9343d7e8,No
439,ec6e6d6c-dc3a-4530-8cc4-bd96d627fb17,No
1056,8d6c88ec-7f61-4a4a-b83f-f56af450d971,No
1065,10fc3fa2-d278-4108-9378-c194db23c424,No
1541,0c169aa4-50f4-4869-bbed-08009237a1bc,No
1799,2d2c4975-9997-4da1-90d4-3952baad109d,No
2251,ec0134b1-e01e-4975-9ebe-42dae3b3e45f,No
3833,ce652d2d-f850-48d5-ad92-b6ba375e22cc,No
3560,51b82ac7-32d4-4d48-aced-66939a46eac8,Yes
1882,d9551553-9c13-48e8-b25b-0e47cb063fd1,No
429,a4a76035-2209-493c-864e-c77cac6866e1,No
470,f105bdf1-aa64-4d36-bea6-87dc41f1b507,No
101,25ed3f42-5f28-4e7b-b9f0-79bd6391444b,No
544,9ab5726d-55f1-4c9a-9e29-8535535ec806,No
1606,b89f570e-1ae0-4ec5-a0a6-0ad107e4df4f,No
1891,f35c660d-8760-4431-89ac-82ff5936aff0,No
2535,8a88a350-22f7-416e-a67e-ee16e0dffc0a,No
2541,860c1bf0-5896-4d49-8535-82aa5a3a2e6d,No
2851,cbaa32fd-fc41-41b4-b859-032b66f3a22c,No
2855,9cfa4a22-c51a-4662-ab28-7bb17d8a9b56,No
193,5f9dfd00-f346-415e-badf-f6be612e1254,No
504,a7d79555-7ae5-4f0f-a14c-44de4b260c57,No
697,cac2eeb6-7c99-41f6-a947-b25e8a8acbc2,No
2212,af15c94e-570e-444b-b7d9-f4ab9333f506,No
2620,5aa5ed87-a05c-45a6-8a90-907adacb2555,No
634,8c944b82-4a80-4cf7-bca5-335ab20f90f9,No
641,e3ae6f89-376a-40c1-ad9d-9392fa80cd58,No
1198,78a58322-ec41-4bce-b657-00828dd58af3,No
1201,92b800b4-2ada-4f53-b63b-bde7e50fc542,No
1666,c1f250e9-7243-4f8b-8621-9eacf67ec7b4,No
1710,86faf4bd-f2d8-4ad0-869e-3e4cc55bf380,No
2190,47d6677f-f846-4354-8503-1c1e95f45f22,No
2263,e6bd6445-8591-4075-a578-a32045410803,No
2269,871f7adb-9115-4842-a609-c4a3892c00ca,No
2903,a143da88-9a30-4079-8784-4cce34b866d2,No
474,1a53264f-d88a-44d5-8e81-b61897e73dfe,No
480,298231fe-1cc1-42b3-a06b-70a80aab6955,No
3234,82b12267-d7a6-4120-a90e-ba9d2b477040,No
3588,aa77412d-8ae5-4373-9c65-414ebb033b16,No
3649,d72de58c-bbb2-45cb-8f57-1a3bda7cf1c3,No
1742,31456751-3947-411a-9958-8b3f9f70e901,No
1839,e4cd7e94-4d46-4666-99c4-7f5602622858,No
933,a48c292c-eaaf-45d9-83f9-f6be3b012da0,No
1820,6de30d7d-452d-443f-a630-fe9fcfa32e2e,No
1927,ec2ceba6-1f28-491f-a329-232fab8d6bc0,No
2303,e7985dba-e0e4-423b-8fba-3b23861e0d86,No
74,7116cff4-0612-4add-a741-72049f23d950,No
2218,57ccd0f2-e138-412c-9538-0cda04bb81ef,No
2338,43efbb9d-dde5-4b8c-99ef-f7d7d8bca41c,No
2347,fc78f290-e48c-46fc-989c-89fcb27be8a3,No
2364,344fb95f-35a6-4f92-9b8e-766da4ffce91,No
3117,828358bd-4fcb-48d8-8d37-a80eb9fc670e,No
3538,95845f48-0839-404f-99b3-e53f2f615649,No
702,e16b7a99-e7f5-4c3c-b3cb-3bb09f8fd6e3,No
3109,9727b73d-a053-49d4-965a-cf13ce1d922a,No
3115,051d4f45-f153-4f38-897b-ab25fada4a94,No
3201,6f6cd417-c5a6-48c3-9aca-e757d0531b70,No
844,003ccdf9-980b-4f8b-9627-ea8285c8352c,Yes
2554,673eb94d-a480-4c4c-a49a-f7586da799f5,Yes
778,08eeac22-59e2-457c-91e2-5a83409304b0,No
1114,dd1b7389-3225-41cb-b236-10509cb2e535,No
1879,8de63b73-0783-45ec-ba60-702077d55f7c,No
2020,120a70fc-b9f9-4935-b5e4-2d921e68b343,No
2686,7b7893e1-0166-4705-b6df-53bfd8a606c3,No
368,d77ae666-5df6-45b6-8bc7-b10714f41c4e,No
2319,ca19d474-97c3-4fd3-9740-5623610f721a,No
682,0dbe2cdb-b2ad-413e-a26e-6a2f66b5fd12,No
913,e77055e3-1d79-4d64-9665-122a7cceac91,No
2057,2e0bac24-a30a-41bc-a6bb-af50e7e80adc,No
3546,8dcf933c-99c0-4f60-a226-00e393590d27,No
2723,86e70347-4642-4d03-96a5-172e128ac012,Yes
1857,eedf3477-af2d-4337-95d0-d46f4373acc1,No
2806,68a619c6-f328-4b47-83e9-15d8ff39deb7,No
2728,9cbac0b6-0e03-4852-a3ef-4fb7b969e263,No
3128,6c30929c-79f7-460c-9912-9f879f036f62,No
3132,24792e54-bafb-4fbf-b4fb-49e71f2f01c6,No
3356,27e07504-bcd8-4602-990e-890ebc5f5585,No
374,c15af68c-decc-4958-81d0-d8ac6b566471,Yes
2730,3b317479-128b-4598-8e1d-6f41e8c5c754,Yes
2014,085c9317-d40d-4ce7-91e6-bd5d30cf0df6,No
2724,6cabf471-427b-4113-a0dc-7707531b2c2e,No
2981,212a3b9a-d2d4-4e5a-aef4-626ea7ebb730,No
413,806da01f-8a79-482f-948c-56c18efb1b77,No
1397,a17798c5-7409-42f6-bd79-ac3ce95aac9b,No
1499,8205388f-d55a-45ab-bae7-e63cc817822a,No
3335,e76463df-98ff-48e7-8eb6-7a297ee36e24,No
3339,d420a246-02dc-47b4-8347-0f8d0f2e527f,No
115,181fcfcc-e167-47e7-8d87-27955288bed2,No
1025,1456acd7-3b10-4da2-bf11-11a3333cc657,No
1366,7f1cd517-5d45-4ff3-8822-1633cf6785b5,No
2513,6f482e4c-b29f-4e59-8e59-345be40d428f,No
1075,f96397fc-0e5d-4d04-884c-88074b4728a3,No
2429,b7d71c10-96ac-4060-a30d-b57b61dee289,No
3337,b86415fe-c5ce-4be6-a6b6-f8b75f5c4f1b,No
273,0d963fb2-2886-4dba-b8d3-d96778e7e805,No
1120,5633b372-37b9-40e0-ae7b-c879a0a0f34b,No
